"","Year","Region","Windmax","NAO","SOI","SST","SSTmda","sun"
"34",1900,"Basin",60.5675376481025,-0.9,-0.996666666666667,-0.0533996666666674,-0.223666666666667,8.3
"35",1900,"Florida",40.3988705171584,-0.9,-0.996666666666667,-0.0533996666666674,-0.223666666666667,8.3
"36",1900,"East",65.3821584593936,-0.9,-0.996666666666667,-0.0533996666666674,-0.223666666666667,8.3
"37",1900,"Florida",30.0630211746555,-0.9,-0.996666666666667,-0.0533996666666674,-0.223666666666667,8.3
"38",1900,"US",45,-0.9,-0.996666666666667,-0.0533996666666674,-0.223666666666667,8.3
"39",1900,"US",128.12383715575,-0.9,-0.996666666666667,-0.0533996666666674,-0.223666666666667,8.3
"40",1901,"Gulf",80.8860937399553,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6
"41",1901,"Florida",35.5709032647185,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6
"42",1901,"Florida",59.9910285644923,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6
"43",1901,"Gulf",47.885639805185,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6
"44",1901,"Basin",45.6862793316658,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6
"45",1901,"Basin",60.4408947580788,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6
"46",1901,"Florida",50.6672214943488,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6
"47",1901,"Florida",39.3431174996065,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6
"48",1901,"Basin",80.8860937399553,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6
"49",1901,"Basin",45.9475116224785,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6
"50",1901,"Basin",90.5737273987175,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6
"51",1901,"Basin",70.487095276872,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6
"52",1901,"Basin",50.5943188782979,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6
"53",1901,"US",39.3431174996065,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6
"54",1901,"Basin",35.5709032647185,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6
"55",1901,"Basin",60.5632079882413,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6
"56",1901,"Basin",70.8538040290971,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6
"57",1901,"Basin",50.436791464095,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6
"58",1901,"US",47.885639805185,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6
"59",1901,"US",70.8538040290971,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6
"60",1901,"US",80.8860937399553,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6
"61",1901,"US",35.5709032647185,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6
"62",1901,"Basin",70.4364661809739,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6
"63",1901,"East",37.1133929346389,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6
"64",1901,"US",50.6672214943488,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6
"65",1901,"East",70.8538040290971,-0.25,-1.15666666666667,-0.0793996666666672,-0.221,0.6
"66",1902,"Florida",45.1035284458623,-1.355,-1.20666666666667,-0.154733,-0.222666666666667,7.6
"67",1902,"Florida",50.4224428247175,-1.355,-1.20666666666667,-0.154733,-0.222666666666667,7.6
"68",1902,"US",54.3361783754541,-1.355,-1.20666666666667,-0.154733,-0.222666666666667,7.6
"69",1902,"Basin",70,-1.355,-1.20666666666667,-0.154733,-0.222666666666667,7.6
"70",1902,"Basin",85.4386395322969,-1.355,-1.20666666666667,-0.154733,-0.222666666666667,7.6
"71",1902,"US",67.0934003536813,-1.355,-1.20666666666667,-0.154733,-0.222666666666667,7.6
"72",1902,"Gulf",54.3361783754541,-1.355,-1.20666666666667,-0.154733,-0.222666666666667,7.6
"73",1902,"East",41.0380583253587,-1.355,-1.20666666666667,-0.154733,-0.222666666666667,7.6
"74",1902,"East",35.012142953966,-1.355,-1.20666666666667,-0.154733,-0.222666666666667,7.6
"75",1902,"US",50.4224428247175,-1.355,-1.20666666666667,-0.154733,-0.222666666666667,7.6
"76",1902,"Basin",50.4224428247175,-1.355,-1.20666666666667,-0.154733,-0.222666666666667,7.6
"77",1902,"Basin",90.4582534176471,-1.355,-1.20666666666667,-0.154733,-0.222666666666667,7.6
"78",1902,"Basin",60.4394907123648,-1.355,-1.20666666666667,-0.154733,-0.222666666666667,7.6
"79",1902,"Gulf",67.0934003536813,-1.355,-1.20666666666667,-0.154733,-0.222666666666667,7.6
"80",1903,"Basin",50.5663737007561,-1.33,0.32,-0.523399666666667,-0.449333333333333,11.1
"81",1903,"Florida",81.6215034517562,-1.33,0.32,-0.523399666666667,-0.449333333333333,11.1
"82",1903,"US",81.6215034517562,-1.33,0.32,-0.523399666666667,-0.449333333333333,11.1
"83",1903,"East",74.6127905631813,-1.33,0.32,-0.523399666666667,-0.449333333333333,11.1
"84",1903,"US",74.6127905631813,-1.33,0.32,-0.523399666666667,-0.449333333333333,11.1
"85",1903,"Basin",50.4177992722954,-1.33,0.32,-0.523399666666667,-0.449333333333333,11.1
"86",1903,"Basin",70.5099750239645,-1.33,0.32,-0.523399666666667,-0.449333333333333,11.1
"87",1903,"Basin",95.3640561738836,-1.33,0.32,-0.523399666666667,-0.449333333333333,11.1
"88",1903,"Basin",70.4400699000756,-1.33,0.32,-0.523399666666667,-0.449333333333333,11.1
"89",1903,"Basin",81.6215034517562,-1.33,0.32,-0.523399666666667,-0.449333333333333,11.1
"90",1903,"Basin",85,-1.33,0.32,-0.523399666666667,-0.449333333333333,11.1
"91",1903,"Basin",85.5679256966617,-1.33,0.32,-0.523399666666667,-0.449333333333333,11.1
"92",1903,"Basin",60.4191870945315,-1.33,0.32,-0.523399666666667,-0.449333333333333,11.1
"93",1903,"Basin",106.750515275258,-1.33,0.32,-0.523399666666667,-0.449333333333333,11.1
"94",1904,"US",35.5428097869822,0.44,-0.0766666666666667,-0.498066333333334,-0.462666666666667,30.1
"95",1904,"Basin",75.1291347555968,0.44,-0.0766666666666667,-0.498066333333334,-0.462666666666667,30.1
"96",1904,"Gulf",35.0283622381546,0.44,-0.0766666666666667,-0.498066333333334,-0.462666666666667,30.1
"97",1904,"Florida",35.3850256114589,0.44,-0.0766666666666667,-0.498066333333334,-0.462666666666667,30.1
"98",1904,"Basin",70.213538886994,0.44,-0.0766666666666667,-0.498066333333334,-0.462666666666667,30.1
"99",1904,"US",75.1291347555968,0.44,-0.0766666666666667,-0.498066333333334,-0.462666666666667,30.1
"100",1904,"US",70.213538886994,0.44,-0.0766666666666667,-0.498066333333334,-0.462666666666667,30.1
"101",1904,"Basin",70.3370866139849,0.44,-0.0766666666666667,-0.498066333333334,-0.462666666666667,30.1
"102",1904,"Florida",70.213538886994,0.44,-0.0766666666666667,-0.498066333333334,-0.462666666666667,30.1
"103",1904,"Basin",45.5897151192957,0.44,-0.0766666666666667,-0.498066333333334,-0.462666666666667,30.1
"104",1904,"Basin",45.5000999452031,0.44,-0.0766666666666667,-0.498066333333334,-0.462666666666667,30.1
"105",1904,"East",75.1291347555968,0.44,-0.0766666666666667,-0.498066333333334,-0.462666666666667,30.1
"106",1904,"East",35.5428097869822,0.44,-0.0766666666666667,-0.498066333333334,-0.462666666666667,30.1
"107",1905,"Basin",50.9609533074819,-1.505,-0.83,-0.347733,-0.407,55
"108",1905,"US",45.3893003060495,-1.505,-0.83,-0.347733,-0.407,55
"109",1905,"Basin",45.5321366458893,-1.505,-0.83,-0.347733,-0.407,55
"110",1905,"Gulf",45.3893003060495,-1.505,-0.83,-0.347733,-0.407,55
"111",1905,"Gulf",45,-1.505,-0.83,-0.347733,-0.407,55
"112",1905,"US",45,-1.505,-0.83,-0.347733,-0.407,55
"113",1905,"Basin",105.868352517927,-1.505,-0.83,-0.347733,-0.407,55
"114",1905,"East",25.0055981643806,-1.505,-0.83,-0.347733,-0.407,55
"115",1905,"Basin",50.4471723486002,-1.505,-0.83,-0.347733,-0.407,55
"116",1905,"Basin",46.0745631855531,-1.505,-0.83,-0.347733,-0.407,55
"117",1906,"Florida",75.5412750276504,-1.715,1.33,-0.204066333333333,-0.402,56.1
"118",1906,"Florida",105.945556439586,-1.715,1.33,-0.204066333333333,-0.402,56.1
"119",1906,"Florida",27.5483441666436,-1.715,1.33,-0.204066333333333,-0.402,56.1
"120",1906,"Florida",45.3795918764546,-1.715,1.33,-0.204066333333333,-0.402,56.1
"121",1906,"Basin",105.945556439586,-1.715,1.33,-0.204066333333333,-0.402,56.1
"122",1906,"Basin",45.5633732665559,-1.715,1.33,-0.204066333333333,-0.402,56.1
"123",1906,"Basin",45.3898468506487,-1.715,1.33,-0.204066333333333,-0.402,56.1
"124",1906,"Basin",90.4997446520055,-1.715,1.33,-0.204066333333333,-0.402,56.1
"125",1906,"Gulf",98.0972267037195,-1.715,1.33,-0.204066333333333,-0.402,56.1
"126",1906,"Basin",60.7931934954898,-1.715,1.33,-0.204066333333333,-0.402,56.1
"127",1906,"Basin",115.532035124815,-1.715,1.33,-0.204066333333333,-0.402,56.1
"128",1906,"Basin",81.6349199328872,-1.715,1.33,-0.204066333333333,-0.402,56.1
"129",1906,"Basin",60.5707563662618,-1.715,1.33,-0.204066333333333,-0.402,56.1
"130",1906,"US",45.3795918764546,-1.715,1.33,-0.204066333333333,-0.402,56.1
"131",1906,"US",75.5412750276504,-1.715,1.33,-0.204066333333333,-0.402,56.1
"132",1906,"US",77.940293800084,-1.715,1.33,-0.204066333333333,-0.402,56.1
"133",1906,"US",98.0972267037195,-1.715,1.33,-0.204066333333333,-0.402,56.1
"134",1906,"US",105.945556439586,-1.715,1.33,-0.204066333333333,-0.402,56.1
"135",1906,"US",27.5483441666436,-1.715,1.33,-0.204066333333333,-0.402,56.1
"136",1906,"East",77.940293800084,-1.715,1.33,-0.204066333333333,-0.402,56.1
"137",1906,"East",70.4314588887069,-1.715,1.33,-0.204066333333333,-0.402,56.1
"138",1906,"Basin",105.509221828013,-1.715,1.33,-0.204066333333333,-0.402,56.1
"139",1906,"Basin",70.0597876096568,-1.715,1.33,-0.204066333333333,-0.402,56.1
"140",1906,"Basin",46.0797234143967,-1.715,1.33,-0.204066333333333,-0.402,56.1
"141",1907,"Gulf",40.5320485405361,-0.33,-0.516666666666667,-0.331066333333334,-0.354,85
"142",1907,"Gulf",41.1728642917982,-0.33,-0.516666666666667,-0.331066333333334,-0.354,85
"143",1907,"Gulf",50.3788486232987,-0.33,-0.516666666666667,-0.331066333333334,-0.354,85
"144",1907,"Florida",35.6363564496214,-0.33,-0.516666666666667,-0.331066333333334,-0.354,85
"145",1907,"Florida",44.2447430262432,-0.33,-0.516666666666667,-0.331066333333334,-0.354,85
"146",1907,"US",44.2447430262432,-0.33,-0.516666666666667,-0.331066333333334,-0.354,85
"147",1907,"Florida",55,-0.33,-0.516666666666667,-0.331066333333334,-0.354,85
"148",1907,"Basin",55.3501855974249,-0.33,-0.516666666666667,-0.331066333333334,-0.354,85
"149",1907,"US",55.3501855974249,-0.33,-0.516666666666667,-0.331066333333334,-0.354,85
"150",1907,"US",40.5320485405361,-0.33,-0.516666666666667,-0.331066333333334,-0.354,85
"151",1907,"East",55.3501855974249,-0.33,-0.516666666666667,-0.331066333333334,-0.354,85
"152",1907,"East",33.8295979394356,-0.33,-0.516666666666667,-0.331066333333334,-0.354,85
"153",1907,"East",35.276732190569,-0.33,-0.516666666666667,-0.331066333333334,-0.354,85
"154",1907,"Basin",40.5325267330722,-0.33,-0.516666666666667,-0.331066333333334,-0.354,85
"155",1907,"Basin",40.5320485405361,-0.33,-0.516666666666667,-0.331066333333334,-0.354,85
"156",1907,"Basin",45,-0.33,-0.516666666666667,-0.331066333333334,-0.354,85
"157",1907,"Basin",45.5222820422061,-0.33,-0.516666666666667,-0.331066333333334,-0.354,85
"158",1908,"East",65.313475048075,1.375,0.863333333333333,-0.159066333333333,-0.379666666666667,86.9
"159",1908,"East",71.0664150455816,1.375,0.863333333333333,-0.159066333333333,-0.379666666666667,86.9
"160",1908,"East",45.580368232253,1.375,0.863333333333333,-0.159066333333333,-0.379666666666667,86.9
"161",1908,"East",35.3898366234288,1.375,0.863333333333333,-0.159066333333333,-0.379666666666667,86.9
"162",1908,"Basin",45.580368232253,1.375,0.863333333333333,-0.159066333333333,-0.379666666666667,86.9
"163",1908,"Basin",105.574593845616,1.375,0.863333333333333,-0.159066333333333,-0.379666666666667,86.9
"164",1908,"Basin",60.2560426686398,1.375,0.863333333333333,-0.159066333333333,-0.379666666666667,86.9
"165",1908,"Basin",95.42067579459,1.375,0.863333333333333,-0.159066333333333,-0.379666666666667,86.9
"166",1908,"Basin",92.6256411061339,1.375,0.863333333333333,-0.159066333333333,-0.379666666666667,86.9
"167",1908,"US",71.0664150455816,1.375,0.863333333333333,-0.159066333333333,-0.379666666666667,86.9
"168",1908,"US",50.9247315857899,1.375,0.863333333333333,-0.159066333333333,-0.379666666666667,86.9
"169",1908,"US",45.580368232253,1.375,0.863333333333333,-0.159066333333333,-0.379666666666667,86.9
"170",1908,"US",35.3898366234288,1.375,0.863333333333333,-0.159066333333333,-0.379666666666667,86.9
"171",1908,"US",65.313475048075,1.375,0.863333333333333,-0.159066333333333,-0.379666666666667,86.9
"172",1908,"Basin",35.3898366234288,1.375,0.863333333333333,-0.159066333333333,-0.379666666666667,86.9
"173",1908,"Basin",65.4199099045542,1.375,0.863333333333333,-0.159066333333333,-0.379666666666667,86.9
"174",1908,"Gulf",50.9247315857899,1.375,0.863333333333333,-0.159066333333333,-0.379666666666667,86.9
"175",1908,"Basin",50.9247315857899,1.375,0.863333333333333,-0.159066333333333,-0.379666666666667,86.9
"176",1908,"Basin",86.6428136871742,1.375,0.863333333333333,-0.159066333333333,-0.379666666666667,86.9
"177",1908,"Basin",71.0664150455816,1.375,0.863333333333333,-0.159066333333333,-0.379666666666667,86.9
"178",1909,"Florida",45.7381110372658,-1.135,0.383333333333333,-0.205399666666666,-0.294333333333333,38.8
"179",1909,"Florida",45.9414031858676,-1.135,0.383333333333333,-0.205399666666666,-0.294333333333333,38.8
"180",1909,"Basin",105.412203345079,-1.135,0.383333333333333,-0.205399666666666,-0.294333333333333,38.8
"181",1909,"Basin",40.5699719400211,-1.135,0.383333333333333,-0.205399666666666,-0.294333333333333,38.8
"182",1909,"Basin",85,-1.135,0.383333333333333,-0.205399666666666,-0.294333333333333,38.8
"183",1909,"Florida",35.2483508441893,-1.135,0.383333333333333,-0.205399666666666,-0.294333333333333,38.8
"184",1909,"Basin",90.343793961656,-1.135,0.383333333333333,-0.205399666666666,-0.294333333333333,38.8
"185",1909,"US",45.7381110372658,-1.135,0.383333333333333,-0.205399666666666,-0.294333333333333,38.8
"186",1909,"East",30.5323288128371,-1.135,0.383333333333333,-0.205399666666666,-0.294333333333333,38.8
"187",1909,"US",35.2483508441893,-1.135,0.383333333333333,-0.205399666666666,-0.294333333333333,38.8
"188",1909,"US",85,-1.135,0.383333333333333,-0.205399666666666,-0.294333333333333,38.8
"189",1909,"US",45.9414031858676,-1.135,0.383333333333333,-0.205399666666666,-0.294333333333333,38.8
"190",1909,"US",107.722572766793,-1.135,0.383333333333333,-0.205399666666666,-0.294333333333333,38.8
"191",1909,"Basin",106.395036855638,-1.135,0.383333333333333,-0.205399666666666,-0.294333333333333,38.8
"192",1909,"US",100,-1.135,0.383333333333333,-0.205399666666666,-0.294333333333333,38.8
"193",1909,"Basin",100,-1.135,0.383333333333333,-0.205399666666666,-0.294333333333333,38.8
"194",1909,"Basin",40.500515151849,-1.135,0.383333333333333,-0.205399666666666,-0.294333333333333,38.8
"195",1909,"Gulf",107.722572766793,-1.135,0.383333333333333,-0.205399666666666,-0.294333333333333,38.8
"196",1909,"Basin",45.7381110372658,-1.135,0.383333333333333,-0.205399666666666,-0.294333333333333,38.8
"197",1909,"Basin",107.722572766793,-1.135,0.383333333333333,-0.205399666666666,-0.294333333333333,38.8
"198",1909,"Basin",50.3546059357892,-1.135,0.383333333333333,-0.205399666666666,-0.294333333333333,38.8
"199",1909,"Gulf",100,-1.135,0.383333333333333,-0.205399666666666,-0.294333333333333,38.8
"200",1909,"US",104.037797490328,-1.135,0.383333333333333,-0.205399666666666,-0.294333333333333,38.8
"201",1909,"Gulf",85,-1.135,0.383333333333333,-0.205399666666666,-0.294333333333333,38.8
"202",1909,"Basin",45.9414031858676,-1.135,0.383333333333333,-0.205399666666666,-0.294333333333333,38.8
"203",1909,"Florida",104.037797490328,-1.135,0.383333333333333,-0.205399666666666,-0.294333333333333,38.8
"204",1910,"East",40.595998419586,-1.285,1.13,-0.272066333333334,-0.439,26.2
"205",1910,"Basin",40.4945797706649,-1.285,1.13,-0.272066333333334,-0.439,26.2
"206",1910,"US",97.6923784146702,-1.285,1.13,-0.272066333333334,-0.439,26.2
"207",1910,"Basin",131.174833593865,-1.285,1.13,-0.272066333333334,-0.439,26.2
"208",1910,"Basin",40.595998419586,-1.285,1.13,-0.272066333333334,-0.439,26.2
"209",1910,"Basin",97.6923784146702,-1.285,1.13,-0.272066333333334,-0.439,26.2
"210",1910,"Basin",85.860428496807,-1.285,1.13,-0.272066333333334,-0.439,26.2
"211",1910,"US",40,-1.285,1.13,-0.272066333333334,-0.439,26.2
"212",1910,"Florida",116.226907841792,-1.285,1.13,-0.272066333333334,-0.439,26.2
"213",1910,"Gulf",40,-1.285,1.13,-0.272066333333334,-0.439,26.2
"214",1910,"US",40.595998419586,-1.285,1.13,-0.272066333333334,-0.439,26.2
"215",1910,"Florida",29.8274754159887,-1.285,1.13,-0.272066333333334,-0.439,26.2
"216",1910,"East",61.005886109513,-1.285,1.13,-0.272066333333334,-0.439,26.2
"217",1910,"US",116.226907841792,-1.285,1.13,-0.272066333333334,-0.439,26.2
"218",1910,"Gulf",97.6923784146702,-1.285,1.13,-0.272066333333334,-0.439,26.2
"219",1911,"Basin",50.3520579702178,0.605,-1.19666666666667,-0.183399666666668,-0.427666666666667,4
"220",1911,"Basin",87.2964645997266,0.605,-1.19666666666667,-0.183399666666668,-0.427666666666667,4
"221",1911,"US",25.5306148484442,0.605,-1.19666666666667,-0.183399666666668,-0.427666666666667,4
"222",1911,"US",70,0.605,-1.19666666666667,-0.183399666666668,-0.427666666666667,4
"223",1911,"Basin",55.5989155772489,0.605,-1.19666666666667,-0.183399666666668,-0.427666666666667,4
"224",1911,"Gulf",58.6724862324627,0.605,-1.19666666666667,-0.183399666666668,-0.427666666666667,4
"225",1911,"Basin",86.74494591396,0.605,-1.19666666666667,-0.183399666666668,-0.427666666666667,4
"226",1911,"US",86.74494591396,0.605,-1.19666666666667,-0.183399666666668,-0.427666666666667,4
"227",1911,"East",86.74494591396,0.605,-1.19666666666667,-0.183399666666668,-0.427666666666667,4
"228",1911,"Basin",70.6938192388968,0.605,-1.19666666666667,-0.183399666666668,-0.427666666666667,4
"229",1911,"Florida",25.5306148484442,0.605,-1.19666666666667,-0.183399666666668,-0.427666666666667,4
"230",1911,"Florida",70,0.605,-1.19666666666667,-0.183399666666668,-0.427666666666667,4
"231",1911,"Basin",45.9218300772868,0.605,-1.19666666666667,-0.183399666666668,-0.427666666666667,4
"232",1911,"Florida",29.72177269647,0.605,-1.19666666666667,-0.183399666666668,-0.427666666666667,4
"233",1911,"US",29.72177269647,0.605,-1.19666666666667,-0.183399666666668,-0.427666666666667,4
"234",1912,"East",37.5451515319515,0.36,-0.77,-0.378399666666668,-0.497,9.5
"235",1912,"Gulf",60,0.36,-0.77,-0.378399666666668,-0.497,9.5
"236",1912,"Gulf",21.6498666657419,0.36,-0.77,-0.378399666666668,-0.497,9.5
"237",1912,"Basin",60.4206539550195,0.36,-0.77,-0.378399666666668,-0.497,9.5
"238",1912,"Basin",45,0.36,-0.77,-0.378399666666668,-0.497,9.5
"239",1912,"Gulf",71.3378122153715,0.36,-0.77,-0.378399666666668,-0.497,9.5
"240",1912,"East",40.4267884798572,0.36,-0.77,-0.378399666666668,-0.497,9.5
"241",1912,"US",60,0.36,-0.77,-0.378399666666668,-0.497,9.5
"242",1912,"US",45,0.36,-0.77,-0.378399666666668,-0.497,9.5
"243",1912,"Basin",80.3469991841157,0.36,-0.77,-0.378399666666668,-0.497,9.5
"244",1912,"US",71.3378122153715,0.36,-0.77,-0.378399666666668,-0.497,9.5
"245",1912,"Gulf",30,0.36,-0.77,-0.378399666666668,-0.497,9.5
"246",1912,"Gulf",88.5100889309746,0.36,-0.77,-0.378399666666668,-0.497,9.5
"247",1912,"Basin",101.484651344564,0.36,-0.77,-0.378399666666668,-0.497,9.5
"248",1912,"Basin",45.5560047355296,0.36,-0.77,-0.378399666666668,-0.497,9.5
"249",1912,"Florida",45,0.36,-0.77,-0.378399666666668,-0.497,9.5
"250",1912,"Florida",30.5127828197754,0.36,-0.77,-0.378399666666668,-0.497,9.5
"251",1912,"Florida",50,0.36,-0.77,-0.378399666666668,-0.497,9.5
"252",1912,"US",37.5451515319515,0.36,-0.77,-0.378399666666668,-0.497,9.5
"253",1912,"Florida",33.0468568094632,0.36,-0.77,-0.378399666666668,-0.497,9.5
"254",1912,"US",33.0468568094632,0.36,-0.77,-0.378399666666668,-0.497,9.5
"255",1912,"US",88.5100889309746,0.36,-0.77,-0.378399666666668,-0.497,9.5
"256",1912,"Basin",88.5100889309746,0.36,-0.77,-0.378399666666668,-0.497,9.5
"257",1912,"Basin",80.5225456791644,0.36,-0.77,-0.378399666666668,-0.497,9.5
"258",1913,"Basin",40.590290623587,0.705,-0.963333333333333,-0.494399666666668,-0.545,1.2
"259",1913,"Basin",60.5347010816266,0.705,-0.963333333333333,-0.494399666666668,-0.545,1.2
"260",1913,"US",65,0.705,-0.963333333333333,-0.494399666666668,-0.545,1.2
"261",1913,"East",76.771856496469,0.705,-0.963333333333333,-0.494399666666668,-0.545,1.2
"262",1913,"Basin",67.2826644584134,0.705,-0.963333333333333,-0.494399666666668,-0.545,1.2
"263",1913,"Basin",76.771856496469,0.705,-0.963333333333333,-0.494399666666668,-0.545,1.2
"264",1913,"Gulf",66.895338124193,0.705,-0.963333333333333,-0.494399666666668,-0.545,1.2
"265",1913,"US",76.771856496469,0.705,-0.963333333333333,-0.494399666666668,-0.545,1.2
"266",1913,"Basin",66.895338124193,0.705,-0.963333333333333,-0.494399666666668,-0.545,1.2
"267",1913,"Basin",66.3938679245283,0.705,-0.963333333333333,-0.494399666666668,-0.545,1.2
"268",1913,"US",66.895338124193,0.705,-0.963333333333333,-0.494399666666668,-0.545,1.2
"269",1913,"East",65,0.705,-0.963333333333333,-0.494399666666668,-0.545,1.2
"270",1914,"Basin",62.2715928754874,1.38,-1.34666666666667,-0.301399666666667,-0.379666666666667,12.7
"271",1914,"US",62.2715928754874,1.38,-1.34666666666667,-0.301399666666667,-0.379666666666667,12.7
"272",1914,"Gulf",35.5612458474504,1.38,-1.34666666666667,-0.301399666666667,-0.379666666666667,12.7
"273",1914,"Florida",62.2715928754874,1.38,-1.34666666666667,-0.301399666666667,-0.379666666666667,12.7
"274",1915,"US",79.0245536541789,-2.385,1.19666666666667,0.0712669999999989,-0.184,49.5
"275",1915,"Gulf",108.083679136309,-2.385,1.19666666666667,0.0712669999999989,-0.184,49.5
"276",1915,"Gulf",116.451730734197,-2.385,1.19666666666667,0.0712669999999989,-0.184,49.5
"277",1915,"US",108.083679136309,-2.385,1.19666666666667,0.0712669999999989,-0.184,49.5
"278",1915,"US",116.451730734197,-2.385,1.19666666666667,0.0712669999999989,-0.184,49.5
"279",1915,"Basin",120.48526392945,-2.385,1.19666666666667,0.0712669999999989,-0.184,49.5
"280",1915,"Basin",85.6008437969061,-2.385,1.19666666666667,0.0712669999999989,-0.184,49.5
"281",1915,"US",45.6359536506832,-2.385,1.19666666666667,0.0712669999999989,-0.184,49.5
"282",1915,"Basin",45.6359536506832,-2.385,1.19666666666667,0.0712669999999989,-0.184,49.5
"283",1915,"Florida",79.0245536541789,-2.385,1.19666666666667,0.0712669999999989,-0.184,49.5
